"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U63022UP2004PTC028888","22-07-2004","KISAN AGRO PRODUCTS PVT. LTD.","ACTIVE","Private","Company Limited by Shares","6,000,000.00","6,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","MURSAN ROAD SADABAD MATHURA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC029000","27-08-2004","CHHAYA FREEZING VALLEY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","2/144-ARAWALI AGRA Uttar Pradesh INDIA 282001","Indian Non-Government Company"
"U63022UP2004PTC029028","3-09-2004","VINAYAK PRESERVATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,850,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","F-19 PROFESSOR COLONYKAMLA NAGAR AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC029029","3-09-2004","SADHNA COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","4,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","PATHAN MOHALLA FATEHABAD AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC029105","27-09-2004","HABIB COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","GANDHI NAGAR GURSAHAI GANJ KUNNAUJ Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC029155","11-10-2004","KRISHANVANSHI COLD STORAGE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","111/479 BRAHAM NAGAR KANPUR Uttar Pradesh INDIA 208012","Indian Non-Government Company"
"U63022UP2004PTC029209","2-11-2004","SAURABH ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","GOPALJI GALI NEAR STATEBANK TEHSIL BAH AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC029247","19-11-2004","AMAN COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","AGRA GATE CHUNHGI SHIKOHABAD FOROZABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC029261","25-11-2004","VISHVAMITRAPURI COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,400,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","BESWAN ALIGARH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC029381","30-12-2004","SURENDRA PAL SINGH JADON ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","7,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","3/4 A/2 VARDHMAN HOUSE BANK COLONY AGRA Uttar Pradesh INDIA 282002","Indian Non-Government Company"
"U63022UP2005PTC029488","10-02-2005","BIHARI JI ICE AND DAIRY FARM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","845,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","BAH ROAD FATEHABAD AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC029555","1-03-2005","JAMIDAR COLD STORAGE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","5,000,000.00","2,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","Ravindra Pratap Singh Vishnu Nagar Rae Bareli Uttar Pradesh INDIA 229001","Indian Non-Government Company"
"U63022UP2005PTC029565","3-03-2005","DHARAMBEER SINGH COLD STORAGE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","2,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","NAGLA TASI POST JARAUTEHSIL SADABAD HATHRAS Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC029853","19-04-2005","SHAN COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","4,920,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","MOHALLA BANGSHAN NEAR SBIMARANPUR KATRA, SHAHJAHANPUR Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC029952","3-05-2005","MAA GAYATRI SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,000,000.00","7,600,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL JAGAMUDISIRSAGANJ FIROZABAD FIROZABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030016","20-05-2005","SIYARAM COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,830,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL. BAKOTHI, P.O.-BAKOTHIBILHAUR, KANPUR NAGAR KANPUR Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030051","26-05-2005","JAI DAYAL SINGH COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","12,000,000.00","12,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL. NIZAMPUR GARHONAPOST- RAILWAY ROAD SHIKOHABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030107","1-06-2005","SARK SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","4,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","MAIN ROAD KARHAL CHAURAHA SIRSAGANJ DISTT FIROZABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030152","7-06-2005","RAM SWAROOP SADA PIYARI COLD STORAGE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","3,000,000.00","125,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLEGE DEPUTYGANJ HEMLET OFHARIHARPUR POST OFFICE NEELMATHA BAZAR LUCKNOW Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030168","13-06-2005","CHANDRAWALI ICE AND COLD STORAGE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","40-B BRIJ NAGAR ENCLAVE JUNCTION ROAD MATHURA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030206","23-06-2005","H.S. COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","96 NEW MARKET JEONI MANDI AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030234","30-06-2005","AILIYA AGRO DEVELOPMENT ENTERPRISE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","120,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","390/37, RUSTAM NAGAR KASHMIRI MOHLLA LUCKNOW Uttar Pradesh INDIA 226003","Indian Non-Government Company"
"U63022UP2005PTC030283","4-07-2005","MAA BRAHMA DEVI ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,500,000.00","4,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE BAMAULIP.O. LUHETA HATHRAS Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030303","6-07-2005","JAI BHOLE COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","KOOPA ROAD SADABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030304","6-07-2005","DAVENDRA AGRO FOODS PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","2,500,000.00","105,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","665 SECTOR-7 AVAS VIKAS SIKENDRA YOJNA AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030566","24-08-2005","KUSHWAH SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,100,100.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE BAS MAHUHASAMSHABAD AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2005PTC030616","7-09-2005","LAXMI NARAYAN ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","7,640,200.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","17/67- BSASNI GATE BY PASS ROAD ALIGARH UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031226","16-01-2006","VIDHYA DEVI COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","RAYA ROADPO SADABAD HATHRUS UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031245","20-01-2006","K K R ICE AND COLD SRORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","K 131 DELTA - II GREATERNOIDA NOIDA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031292","1-02-2006","CHANDA DEVI ICE AND COLD STORAGE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","HOUSE NO 8PRAGATI PURAM DAYAL BAGH AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031307","1-02-2006","SHREE HAKIM SINGH SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE SAINAWAL POST PAGOFIROZABAD FIROZABAD UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031364","14-02-2006","MADHUSUDAN ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,100,000.00","3,020,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","106 PHASE IIIVAIBHAV NAGAR AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031372","14-02-2006","ML KUSHWAHA ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,993,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","126 AASHOK NAGAR AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031435","27-02-2006","SHRI SHANKAR JI SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,750,000.00","2,700,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","DEVIN TOLA G T ROAD SARAIMEERAKANKUNJ KANKUNJ UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031584","3-04-2006","SATISH CHAND RAMESH CHAND SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,500,000.00","6,254,500.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","OPPOSITE SARVODAYA ASHRAM SARVODAYA NAGAR POST OFFICE ROAD SADABAD HATHRAS Uttar Pradesh INDIA 281306","Indian Non-Government Company"
"U63022UP2006PTC031597","10-04-2006","B.D.S. COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,000,000.00","8,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","N H 2 Paigu Road Sirsaganj Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2006PTC031613","13-04-2006","J.M.K. COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,500,000.00","3,420,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL: DARKAI, POST: KOKAHATHRAS HATHRAS Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031632","19-04-2006","SUMITRA DEVI ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,734,520.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE:-BAMANI-POSTHATHRAS HATHRAS Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031710","27-04-2006","K.R.PANWARI ICE AND COLD STORGAE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","11, MIG JAIPUR HOUSE,AGRA AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031777","8-05-2006","ISHITA COLD STORAGE AND ICE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,925,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE-MOHAMMADPURPOST-KAITHWALIA, TEHSIL-SADAR GAZIPUR, UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031863","22-05-2006","BAJRANG SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,500,000.00","3,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","MOHALLA CHHIPETI, SASNI, HATHRAS-204216 Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031865","22-05-2006","RADHEY RADHEY SHEETGREH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,451,500.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL. BRAGAON, SHAMSABAD, AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031866","22-05-2006","SHRI CHHITAR MAL SHARMA COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,926,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","ARYASAMAJ ROAD, MURSAN, HATHRAS Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031875","23-05-2006","MAA BHAGAWATI SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","12,500,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","243, YADAV COLONY,SHIKOHABAD, FIROZABAD SHIKOHABAD, FIROZABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031891","26-05-2006","BADRI VISHAL SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL: KUKTHARI, POST:PINAHAT AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031892","26-05-2006","SHRI GURUKRIPA SHEETALAYA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,000,000.00","6,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","GRAMI KAPOORAPUR POST:MAYAGANJ, KANNAUJ Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031929","2-06-2006","OMSHANTI ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,850,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","HOLY GATE JAMNA GALI,FATEHABAD FATEHABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC031978","12-06-2006","HARPYARI DEVI COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,050,000.00","2,050,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE & POST MAI, TEHSIL IGLAS, ALIGARH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032013","16-06-2006","RAM NATH SINGH SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","14,145,360.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","OPP. PASHU MELA ETAWAH ROAD, SIRSAGANJ, FIROZABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032030","20-06-2006","R.M. PACHAURI SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE & TEHSIL BAHAGRA AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032031","20-06-2006","BOMBAY COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","30, NATRAJPURAM, KAMLA NAGAR, AGRA-282005 Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032045","22-06-2006","PAHLAWAT ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","9,500,000.00","9,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL. & POST: KOTAHATRASH HATRASH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032051","23-06-2006","JAY BHOLENATH COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,000,000.00","13,806,420.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","KAURARA ROAD,POST: SIRSAGANJ, FIROZABAD FIROZABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032053","26-06-2006","MASTER JASWANT ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","12,000,000.00","8,620,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","C/O MASTER JASWANT SINGHARYA SAMAJ ROAD, BADE CHORAYA, MURSAN HATHRAS Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032130","11-07-2006","DAKSHKANYA COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","3,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE_KAHARAI POST-PRATAPPURA, AGRA-282001 A, AGRA-282001 Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032131","11-07-2006","BABA SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","2,700,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","S-38, SANJAY NAGAR, AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032140","13-07-2006","AWASTHI COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,600,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","65, CHAITANYA BIHAR,POST-KHYORA DISTT-KANPUR DISTT-KANPUR Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032152","18-07-2006","SIDDHI VINAYAK SHEET GRIHA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","B-16, DEFENCE COLONY, TELIBAGHLUCKNOW LUCKNOW Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032160","19-07-2006","B.S.A. COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","14,572,550.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","INDAR GARH, MADANPURSIRSAGANJ, FIROZABAD SIRSAGANJ, FIROZABAD Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2006PTC032248","1-08-2006","BAANSI SHEETGARH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","150,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","3/236, VISHAL KHAND,GOMTI NAGAR, LUCKNOW GOMTI NAGAR, LUCKNOW Uttar Pradesh INDIA","Indian Non-Government Company"
